# LocalTime, JulianDay, AmbientC, PrimaryC, SecondaryC, M3C, BackplateC
2019-09-19 12:04:46.7, 2458746.294986, 24.7, 20.1, 23.0, 21.1, 22.1
2019-09-19 12:04:56.7, 2458746.295102, 24.8, 20.1, 23.0, 21.1, 22.1
2019-09-19 12:05:06.7, 2458746.295217, 24.8, 20.1, 23.0, 21.1, 22.1
2019-09-19 12:05:16.7, 2458746.295333, 24.8, 20.1, 23.0, 21.1, 22.1
2019-09-19 12:05:26.7, 2458746.295449, 24.8, 20.1, 23.0, 21.1, 22.1
2019-09-19 12:05:36.8, 2458746.295565, 24.8, 20.1, 23.0, 21.1, 22.1
2019-09-19 12:05:46.7, 2458746.295681, 24.8, 20.1, 23.0, 21.1, 22.1
2019-09-19 12:05:56.7, 2458746.295796, 24.8, 20.1, 23.0, 21.1, 22.1
2019-09-19 12:06:06.7, 2458746.295912, 24.8, 20.1, 23.0, 21.1, 22.2
2019-09-19 12:06:16.7, 2458746.296027, 24.8, 20.1, 23.1, 21.1, 22.2
2019-09-19 12:06:26.7, 2458746.296143, 24.8, 20.1, 23.1, 21.1, 22.2
2019-09-19 12:06:36.7, 2458746.296259, 24.8, 20.1, 23.0, 21.1, 22.2
2019-09-19 12:06:46.7, 2458746.296375, 24.8, 20.1, 23.1, 21.1, 22.2
2019-09-19 12:06:56.8, 2458746.296491, 24.8, 20.1, 23.1, 21.1, 22.2
2019-09-19 12:07:06.7, 2458746.296606, 24.8, 20.1, 23.1, 21.1, 22.2
2019-09-19 12:07:16.7, 2458746.296722, 24.8, 20.1, 23.1, 21.1, 22.2
2019-09-19 12:07:26.7, 2458746.296838, 24.8, 20.1, 23.1, 21.1, 22.2
2019-09-19 12:07:36.7, 2458746.296953, 24.8, 20.1, 23.1, 21.2, 22.2
2019-09-19 12:07:46.7, 2458746.297069, 24.8, 20.1, 23.1, 21.2, 22.2
2019-09-19 12:07:56.7, 2458746.297185, 24.8, 20.1, 23.1, 21.2, 22.2
2019-09-19 12:08:06.7, 2458746.297301, 24.8, 20.1, 23.1, 21.2, 22.2
2019-09-19 12:08:16.7, 2458746.297416, 24.8, 20.1, 23.1, 21.1, 22.2
2019-09-19 12:08:26.7, 2458746.297532, 24.8, 20.2, 23.1, 21.2, 22.2
2019-09-19 12:08:36.7, 2458746.297648, 24.8, 20.2, 23.1, 21.2, 22.2
2019-09-19 12:08:46.7, 2458746.297764, 24.8, 20.2, 23.1, 21.2, 22.2
2019-09-19 12:08:56.7, 2458746.297879, 24.8, 20.2, 23.1, 21.2, 22.3
2019-09-19 12:09:06.7, 2458746.297995, 24.8, 20.2, 23.1, 21.2, 22.2
2019-09-19 12:09:16.7, 2458746.298111, 24.8, 20.2, 23.1, 21.2, 22.3
2019-09-19 12:09:26.7, 2458746.298226, 24.8, 20.2, 23.1, 21.2, 22.3
2019-09-19 12:09:36.7, 2458746.298342, 24.8, 20.2, 23.1, 21.2, 22.3
2019-09-19 12:09:46.7, 2458746.298458, 24.8, 20.2, 23.1, 21.2, 22.2
2019-09-19 12:09:56.7, 2458746.298574, 24.8, 20.2, 23.1, 21.2, 22.3
2019-09-19 12:10:06.7, 2458746.298690, 24.9, 20.2, 23.2, 21.2, 22.3
2019-09-19 12:10:16.7, 2458746.298805, 24.9, 20.2, 23.1, 21.3, 22.3
2019-09-19 12:10:26.7, 2458746.298921, 24.9, 20.2, 23.2, 21.3, 22.3
2019-09-19 12:10:36.7, 2458746.299037, 24.9, 20.2, 23.2, 21.3, 22.3
2019-09-19 12:10:46.7, 2458746.299153, 24.9, 20.2, 23.2, 21.3, 22.3
2019-09-19 12:10:56.7, 2458746.299268, 24.9, 20.2, 23.2, 21.3, 22.3
2019-09-19 12:11:06.7, 2458746.299384, 24.9, 20.2, 23.2, 21.3, 22.3
2019-09-19 12:11:16.7, 2458746.299500, 24.9, 20.3, 23.2, 21.3, 22.3
2019-09-19 12:11:26.7, 2458746.299615, 25.0, 20.3, 23.2, 21.3, 22.3
2019-09-19 12:11:36.7, 2458746.299731, 24.9, 20.3, 23.2, 21.3, 22.3
2019-09-19 12:11:46.7, 2458746.299847, 24.9, 20.3, 23.2, 21.3, 22.3
2019-09-19 12:11:56.7, 2458746.299963, 24.9, 20.3, 23.2, 21.3, 22.3
2019-09-19 12:12:06.7, 2458746.300078, 25.0, 20.3, 23.2, 21.3, 22.3
2019-09-19 12:12:16.7, 2458746.300194, 25.0, 20.3, 23.3, 21.3, 22.3
2019-09-19 12:12:26.7, 2458746.300310, 25.0, 20.3, 23.2, 21.3, 22.3
2019-09-19 12:12:36.7, 2458746.300426, 25.0, 20.3, 23.3, 21.3, 22.3
2019-09-19 12:12:46.7, 2458746.300541, 25.0, 20.3, 23.2, 21.3, 22.3
2019-09-19 12:12:56.7, 2458746.300657, 25.0, 20.3, 23.3, 21.3, 22.3
2019-09-19 12:13:06.7, 2458746.300773, 25.0, 20.3, 23.3, 21.3, 22.3
2019-09-19 12:13:16.7, 2458746.300889, 25.0, 20.3, 23.3, 21.3, 22.3
2019-09-19 12:13:26.7, 2458746.301004, 25.0, 20.3, 23.3, 21.3, 22.3
2019-09-19 12:13:36.7, 2458746.301120, 25.0, 20.3, 23.3, 21.3, 22.3
2019-09-19 12:13:46.7, 2458746.301236, 25.0, 20.3, 23.3, 21.3, 22.3
2019-09-19 12:13:56.7, 2458746.301351, 25.0, 20.3, 23.3, 21.3, 22.3
2019-09-19 12:14:06.7, 2458746.301467, 25.0, 20.3, 23.3, 21.3, 22.3
2019-09-19 12:14:16.8, 2458746.301583, 25.0, 20.3, 23.3, 21.3, 22.3
2019-09-19 12:14:26.7, 2458746.301699, 25.0, 20.3, 23.3, 21.3, 22.3
2019-09-19 12:14:36.7, 2458746.301814, 25.0, 20.3, 23.3, 21.3, 22.3
2019-09-19 12:14:46.7, 2458746.301930, 25.0, 20.3, 23.3, 21.4, 22.4
2019-09-19 12:14:56.7, 2458746.302046, 25.0, 20.3, 23.3, 21.4, 22.3
2019-09-19 12:15:06.7, 2458746.302162, 25.0, 20.3, 23.3, 21.4, 22.4
2019-09-19 12:15:16.7, 2458746.302277, 25.0, 20.3, 23.3, 21.4, 22.4
2019-09-19 12:15:26.7, 2458746.302393, 25.0, 20.3, 23.3, 21.4, 22.4
2019-09-19 12:15:36.7, 2458746.302509, 25.0, 20.3, 23.3, 21.4, 22.4
2019-09-19 12:15:46.7, 2458746.302625, 25.0, 20.3, 23.3, 21.4, 22.4
2019-09-19 12:15:56.7, 2458746.302740, 25.0, 20.3, 23.3, 21.4, 22.4
2019-09-19 12:16:06.7, 2458746.302856, 25.0, 20.3, 23.3, 21.4, 22.4
2019-09-19 12:16:16.7, 2458746.302972, 25.1, 20.3, 23.3, 21.4, 22.4
2019-09-19 12:16:26.7, 2458746.303088, 25.1, 20.3, 23.3, 21.4, 22.4
2019-09-19 12:16:36.7, 2458746.303204, 25.1, 20.4, 23.3, 21.4, 22.4
2019-09-19 12:16:46.7, 2458746.303319, 25.1, 20.4, 23.3, 21.4, 22.4
2019-09-19 12:16:56.7, 2458746.303435, 25.1, 20.4, 23.4, 21.4, 22.4
2019-09-19 12:17:06.7, 2458746.303551, 25.1, 20.4, 23.4, 21.4, 22.4
2019-09-19 12:17:16.7, 2458746.303666, 25.1, 20.4, 23.4, 21.4, 22.4
2019-09-19 12:17:26.8, 2458746.303782, 25.1, 20.4, 23.4, 21.4, 22.4
2019-09-19 12:17:36.7, 2458746.303898, 25.1, 20.4, 23.4, 21.4, 22.5
2019-09-19 12:17:46.8, 2458746.304014, 25.1, 20.4, 23.4, 21.4, 22.5
2019-09-19 12:17:56.7, 2458746.304129, 25.1, 20.4, 23.4, 21.5, 22.5
2019-09-19 12:18:06.7, 2458746.304245, 25.1, 20.4, 23.4, 21.5, 22.5
2019-09-19 12:18:16.8, 2458746.304361, 25.1, 20.4, 23.4, 21.5, 22.5
2019-09-19 12:18:26.7, 2458746.304477, 25.1, 20.4, 23.4, 21.5, 22.5
2019-09-19 12:18:36.7, 2458746.304592, 25.1, 20.4, 23.4, 21.5, 22.5
2019-09-19 12:18:46.7, 2458746.304708, 25.1, 20.4, 23.5, 21.5, 22.5
2019-09-19 12:18:56.7, 2458746.304824, 25.1, 20.4, 23.5, 21.5, 22.5
2019-09-19 12:19:06.7, 2458746.304940, 25.1, 20.4, 23.5, 21.5, 22.5
2019-09-19 12:19:16.7, 2458746.305055, 25.1, 20.5, 23.5, 21.5, 22.5
2019-09-19 12:19:26.7, 2458746.305171, 25.1, 20.5, 23.5, 21.5, 22.5
2019-09-19 12:19:36.7, 2458746.305287, 25.2, 20.5, 23.5, 21.5, 22.5
2019-09-19 12:19:46.7, 2458746.305403, 25.2, 20.5, 23.5, 21.5, 22.5
2019-09-19 12:19:56.7, 2458746.305518, 25.2, 20.5, 23.5, 21.5, 22.5
2019-09-19 12:20:06.8, 2458746.305635, 25.1, 20.5, 23.5, 21.5, 22.5
2019-09-19 12:20:16.7, 2458746.305750, 25.2, 20.5, 23.5, 21.5, 22.5
2019-09-19 12:20:26.7, 2458746.305866, 25.2, 20.5, 23.5, 21.5, 22.5
2019-09-19 12:20:36.7, 2458746.305981, 25.2, 20.5, 23.5, 21.5, 22.5
2019-09-19 12:20:46.7, 2458746.306097, 25.2, 20.5, 23.5, 21.5, 22.5
2019-09-19 12:20:56.7, 2458746.306213, 25.2, 20.5, 23.5, 21.5, 22.5
2019-09-19 12:21:06.7, 2458746.306329, 25.2, 20.5, 23.5, 21.5, 22.5
2019-09-19 12:21:16.7, 2458746.306444, 25.2, 20.5, 23.5, 21.5, 22.5
2019-09-19 12:21:26.8, 2458746.306560, 25.2, 20.5, 23.5, 21.5, 22.5
2019-09-19 12:21:36.7, 2458746.306676, 25.2, 20.5, 23.5, 21.5, 22.5
2019-09-19 12:21:46.7, 2458746.306791, 25.2, 20.5, 23.5, 21.5, 22.5
2019-09-19 12:21:56.7, 2458746.306907, 25.2, 20.5, 23.5, 21.5, 22.5
2019-09-19 12:22:06.7, 2458746.307023, 25.2, 20.5, 23.5, 21.5, 22.5
2019-09-19 12:22:16.7, 2458746.307139, 25.2, 20.5, 23.5, 21.5, 22.5
2019-09-19 12:22:26.7, 2458746.307254, 25.2, 20.5, 23.5, 21.6, 22.5
2019-09-19 12:22:36.7, 2458746.307370, 25.2, 20.5, 23.5, 21.6, 22.5
2019-09-19 12:22:46.7, 2458746.307486, 25.3, 20.5, 23.5, 21.6, 22.5
2019-09-19 12:22:56.7, 2458746.307602, 25.3, 20.5, 23.5, 21.6, 22.5
2019-09-19 12:23:06.7, 2458746.307717, 25.3, 20.5, 23.5, 21.6, 22.5
2019-09-19 12:23:16.7, 2458746.307833, 25.3, 20.5, 23.6, 21.6, 22.5
2019-09-19 12:23:26.7, 2458746.307949, 25.3, 20.5, 23.6, 21.6, 22.6
2019-09-19 12:23:36.8, 2458746.308065, 25.3, 20.5, 23.6, 21.6, 22.6
2019-09-19 12:23:46.7, 2458746.308180, 25.3, 20.5, 23.6, 21.6, 22.6
2019-09-19 12:23:56.7, 2458746.308296, 25.3, 20.5, 23.6, 21.6, 22.6
2019-09-19 12:24:06.7, 2458746.308412, 25.3, 20.6, 23.6, 21.6, 22.6
2019-09-19 12:24:16.7, 2458746.308528, 25.3, 20.5, 23.6, 21.6, 22.6
2019-09-19 12:24:26.7, 2458746.308643, 25.3, 20.5, 23.6, 21.6, 22.6
2019-09-19 12:24:36.7, 2458746.308759, 25.3, 20.5, 23.6, 21.6, 22.6
2019-09-19 12:24:46.7, 2458746.308875, 25.3, 20.6, 23.6, 21.6, 22.6
2019-09-19 12:24:56.7, 2458746.308991, 25.3, 20.6, 23.6, 21.6, 22.6
2019-09-19 12:25:06.7, 2458746.309106, 25.3, 20.6, 23.6, 21.6, 22.6
2019-09-19 12:25:16.7, 2458746.309222, 25.3, 20.6, 23.6, 21.6, 22.6
2019-09-19 12:25:26.7, 2458746.309338, 25.3, 20.6, 23.6, 21.6, 22.6
2019-09-19 12:25:36.8, 2458746.309454, 25.3, 20.6, 23.6, 21.6, 22.6
2019-09-19 12:25:46.7, 2458746.309569, 25.3, 20.6, 23.6, 21.6, 22.6
2019-09-19 12:25:56.7, 2458746.309685, 25.3, 20.6, 23.6, 21.6, 22.6
2019-09-19 12:26:06.7, 2458746.309801, 25.3, 20.6, 23.6, 21.6, 22.6
2019-09-19 12:26:16.7, 2458746.309917, 25.4, 20.6, 23.6, 21.6, 22.6
2019-09-19 12:26:26.7, 2458746.310032, 25.3, 20.6, 23.6, 21.7, 22.6
2019-09-19 12:26:36.7, 2458746.310148, 25.4, 20.6, 23.6, 21.6, 22.6
2019-09-19 12:26:46.7, 2458746.310264, 25.4, 20.6, 23.6, 21.6, 22.6
2019-09-19 12:26:56.7, 2458746.310379, 25.4, 20.6, 23.6, 21.7, 22.6
2019-09-19 12:27:06.7, 2458746.310495, 25.4, 20.6, 23.7, 21.7, 22.6
2019-09-19 12:27:16.7, 2458746.310611, 25.4, 20.6, 23.7, 21.6, 22.6
2019-09-19 12:27:26.7, 2458746.310727, 25.4, 20.6, 23.6, 21.7, 22.6
2019-09-19 12:27:36.7, 2458746.310842, 25.4, 20.6, 23.7, 21.6, 22.6
2019-09-19 12:27:46.7, 2458746.310958, 25.4, 20.6, 23.7, 21.7, 22.6
2019-09-19 12:27:56.7, 2458746.311074, 25.4, 20.6, 23.7, 21.7, 22.6
2019-09-19 12:28:06.8, 2458746.311190, 25.4, 20.6, 23.7, 21.7, 22.6
2019-09-19 12:28:16.7, 2458746.311305, 25.4, 20.6, 23.7, 21.7, 22.6
2019-09-19 12:28:26.7, 2458746.311421, 25.4, 20.6, 23.7, 21.7, 22.7
2019-09-19 12:28:36.7, 2458746.311537, 25.5, 20.6, 23.7, 21.7, 22.6
2019-09-19 12:28:46.7, 2458746.311653, 25.5, 20.6, 23.8, 21.7, 22.6
2019-09-19 12:28:56.7, 2458746.311768, 25.5, 20.6, 23.7, 21.7, 22.6
2019-09-19 12:29:06.8, 2458746.311885, 25.5, 20.6, 23.7, 21.7, 22.6
2019-09-19 12:29:16.7, 2458746.312000, 25.5, 20.6, 23.8, 21.7, 22.7
2019-09-19 12:29:26.7, 2458746.312116, 25.5, 20.6, 23.8, 21.7, 22.6
2019-09-19 12:29:36.7, 2458746.312231, 25.5, 20.6, 23.7, 21.7, 22.7
2019-09-19 12:29:46.7, 2458746.312347, 25.5, 20.7, 23.8, 21.8, 22.7
2019-09-19 12:29:56.7, 2458746.312463, 25.5, 20.6, 23.8, 21.8, 22.7
2019-09-19 12:30:06.7, 2458746.312579, 25.5, 20.7, 23.8, 21.7, 22.7
2019-09-19 12:30:16.7, 2458746.312694, 25.5, 20.6, 23.8, 21.8, 22.7
2019-09-19 12:30:26.7, 2458746.312810, 25.5, 20.6, 23.8, 21.8, 22.7
2019-09-19 12:30:36.7, 2458746.312926, 25.5, 20.7, 23.8, 21.8, 22.7
2019-09-19 12:30:46.7, 2458746.313042, 25.5, 20.7, 23.8, 21.8, 22.7
2019-09-19 12:30:56.7, 2458746.313157, 25.5, 20.7, 23.8, 21.8, 22.7
2019-09-19 12:31:06.7, 2458746.313273, 25.5, 20.7, 23.8, 21.8, 22.7
2019-09-19 12:31:16.8, 2458746.313389, 25.5, 20.7, 23.8, 21.8, 22.7
2019-09-19 12:31:26.7, 2458746.313504, 25.5, 20.7, 23.8, 21.8, 22.7
2019-09-19 12:31:36.7, 2458746.313620, 25.5, 20.7, 23.8, 21.8, 22.7
2019-09-19 12:31:46.7, 2458746.313736, 25.5, 20.7, 23.8, 21.8, 22.7
2019-09-19 12:31:56.7, 2458746.313852, 25.5, 20.7, 23.8, 21.8, 22.7
2019-09-19 12:32:06.7, 2458746.313968, 25.5, 20.7, 23.8, 21.8, 22.8
2019-09-19 12:32:16.7, 2458746.314083, 25.5, 20.7, 23.8, 21.8, 22.8
2019-09-19 12:32:26.7, 2458746.314199, 25.5, 20.7, 23.8, 21.8, 22.8
2019-09-19 12:32:36.7, 2458746.314315, 25.5, 20.7, 23.8, 21.8, 22.8
2019-09-19 12:32:46.7, 2458746.314431, 25.6, 20.7, 23.8, 21.8, 22.8
2019-09-19 12:32:56.7, 2458746.314546, 25.5, 20.8, 23.8, 21.8, 22.8
2019-09-19 12:33:06.7, 2458746.314662, 25.6, 20.8, 23.8, 21.8, 22.8
2019-09-19 12:33:16.7, 2458746.314778, 25.6, 20.8, 23.8, 21.8, 22.8
2019-09-19 12:33:26.7, 2458746.314893, 25.6, 20.7, 23.8, 21.8, 22.8
2019-09-19 12:33:36.7, 2458746.315009, 25.6, 20.8, 23.8, 21.8, 22.8
2019-09-19 12:33:46.8, 2458746.315125, 25.6, 20.8, 23.9, 21.8, 22.8
2019-09-19 12:33:56.7, 2458746.315241, 25.6, 20.8, 23.9, 21.8, 22.8
2019-09-19 12:34:06.7, 2458746.315356, 25.6, 20.8, 23.9, 21.8, 22.8
2019-09-19 12:34:16.7, 2458746.315472, 25.6, 20.8, 23.9, 21.8, 22.8
2019-09-19 12:34:26.7, 2458746.315588, 25.6, 20.8, 23.9, 21.8, 22.8
2019-09-19 12:34:36.7, 2458746.315704, 25.6, 20.8, 23.9, 21.9, 22.8
2019-09-19 12:34:46.7, 2458746.315819, 25.6, 20.8, 23.9, 21.8, 22.8
2019-09-19 12:34:56.8, 2458746.315935, 25.6, 20.8, 23.9, 21.8, 22.8
2019-09-19 12:35:06.7, 2458746.316051, 25.6, 20.8, 23.9, 21.8, 22.8
2019-09-19 12:35:16.8, 2458746.316167, 25.6, 20.8, 23.9, 21.9, 22.8
2019-09-19 12:35:26.7, 2458746.316282, 25.6, 20.8, 23.9, 21.9, 22.8
2019-09-19 12:35:36.8, 2458746.316398, 25.6, 20.8, 24.0, 21.9, 22.8
2019-09-19 12:35:46.7, 2458746.316514, 25.6, 20.8, 24.0, 21.9, 22.8
2019-09-19 12:35:56.8, 2458746.316630, 25.6, 20.8, 23.9, 21.9, 22.8
2019-09-19 12:36:06.8, 2458746.316746, 25.6, 20.8, 24.0, 21.9, 22.8
2019-09-19 12:36:16.7, 2458746.316861, 25.6, 20.8, 24.0, 21.9, 22.8
2019-09-19 12:36:26.7, 2458746.316977, 25.6, 20.8, 24.0, 21.9, 22.8
2019-09-19 12:36:36.7, 2458746.317092, 25.6, 20.8, 24.0, 21.9, 22.8
2019-09-19 12:36:46.7, 2458746.317208, 25.6, 20.8, 24.0, 21.9, 22.8
2019-09-19 12:36:56.7, 2458746.317324, 25.6, 20.8, 24.0, 21.9, 22.8
2019-09-19 12:37:06.8, 2458746.317440, 25.6, 20.8, 24.0, 22.0, 22.8
2019-09-19 12:37:16.7, 2458746.317555, 25.6, 20.8, 24.0, 21.9, 22.8
2019-09-19 12:37:26.7, 2458746.317671, 25.7, 20.8, 24.0, 22.0, 22.8
2019-09-19 12:37:36.8, 2458746.317787, 25.7, 20.8, 24.0, 21.9, 22.8
2019-09-19 12:37:46.7, 2458746.317903, 25.7, 20.8, 24.0, 22.0, 22.9
2019-09-19 12:37:56.8, 2458746.318019, 25.7, 20.8, 24.0, 22.0, 22.8
2019-09-19 12:38:06.7, 2458746.318134, 25.7, 20.8, 24.0, 22.0, 22.9
2019-09-19 12:38:16.7, 2458746.318250, 25.7, 20.8, 24.0, 22.0, 22.9
2019-09-19 12:38:26.7, 2458746.318366, 25.7, 20.9, 24.0, 22.0, 22.9
2019-09-19 12:38:36.7, 2458746.318481, 25.8, 20.8, 24.0, 22.0, 22.9
2019-09-19 12:38:46.8, 2458746.318597, 25.8, 20.9, 24.0, 22.0, 22.9
2019-09-19 12:38:56.7, 2458746.318713, 25.8, 20.9, 24.0, 22.0, 22.9
2019-09-19 12:39:06.7, 2458746.318829, 25.8, 20.9, 24.0, 22.0, 22.9
2019-09-19 12:39:16.7, 2458746.318944, 25.8, 20.9, 24.0, 22.0, 22.9
2019-09-19 12:39:26.7, 2458746.319060, 25.8, 20.9, 24.0, 22.0, 22.9
2019-09-19 12:39:36.8, 2458746.319176, 25.8, 20.9, 24.0, 22.0, 22.9
2019-09-19 12:39:46.7, 2458746.319292, 25.8, 20.9, 24.0, 22.0, 22.9
2019-09-19 12:39:56.8, 2458746.319407, 25.8, 20.9, 24.0, 22.0, 22.9
2019-09-19 12:40:06.7, 2458746.319523, 25.8, 20.9, 24.1, 22.0, 22.9
2019-09-19 12:40:16.8, 2458746.319639, 25.8, 20.9, 24.1, 22.0, 22.9
2019-09-19 12:40:26.8, 2458746.319755, 25.8, 20.9, 24.0, 22.0, 22.9
2019-09-19 12:40:36.7, 2458746.319870, 25.8, 20.9, 24.1, 22.0, 23.0
2019-09-19 12:40:46.7, 2458746.319986, 25.8, 20.9, 24.1, 22.0, 23.0
2019-09-19 12:40:56.7, 2458746.320102, 25.8, 20.9, 24.1, 22.0, 23.0
2019-09-19 12:41:06.7, 2458746.320218, 25.8, 20.9, 24.1, 22.0, 23.0
2019-09-19 12:41:16.7, 2458746.320333, 25.8, 20.9, 24.1, 22.0, 23.0
2019-09-19 12:41:26.7, 2458746.320449, 25.8, 20.9, 24.1, 22.0, 23.0
2019-09-19 12:41:36.7, 2458746.320565, 25.8, 21.0, 24.1, 22.0, 23.0
2019-09-19 12:41:46.7, 2458746.320680, 25.8, 21.0, 24.1, 22.1, 23.0
2019-09-19 12:41:56.7, 2458746.320796, 25.8, 21.0, 24.1, 22.0, 23.0
2019-09-19 12:42:06.8, 2458746.320912, 25.8, 21.0, 24.1, 22.0, 23.0
2019-09-19 12:42:16.8, 2458746.321028, 25.8, 21.0, 24.1, 22.0, 23.0
2019-09-19 12:42:26.7, 2458746.321143, 25.8, 21.0, 24.1, 22.0, 23.0
2019-09-19 12:42:36.8, 2458746.321259, 25.8, 21.0, 24.1, 22.0, 23.0
2019-09-19 12:42:46.7, 2458746.321375, 25.8, 21.0, 24.1, 22.1, 23.0
2019-09-19 12:42:56.8, 2458746.321491, 25.8, 21.0, 24.1, 22.1, 23.0
2019-09-19 12:43:06.8, 2458746.321607, 25.8, 21.0, 24.1, 22.1, 23.0
2019-09-19 12:43:16.7, 2458746.321722, 25.8, 21.0, 24.1, 22.1, 23.0
2019-09-19 12:43:26.8, 2458746.321838, 25.9, 21.0, 24.1, 22.1, 23.0
2019-09-19 12:43:36.7, 2458746.321954, 25.9, 21.0, 24.1, 22.1, 23.0
2019-09-19 12:43:46.7, 2458746.322069, 25.9, 21.0, 24.1, 22.1, 23.0
2019-09-19 12:43:56.8, 2458746.322186, 25.9, 21.0, 24.1, 22.1, 23.0
2019-09-19 12:44:06.7, 2458746.322301, 25.9, 21.0, 24.1, 22.1, 23.0
2019-09-19 12:44:16.7, 2458746.322417, 25.9, 21.0, 24.1, 22.1, 23.0
2019-09-19 12:44:26.7, 2458746.322532, 25.9, 21.0, 24.2, 22.1, 23.0
2019-09-19 12:44:36.7, 2458746.322648, 25.8, 21.0, 24.1, 22.1, 23.0
2019-09-19 12:44:46.7, 2458746.322764, 25.9, 21.0, 24.1, 22.1, 23.0
2019-09-19 12:44:56.7, 2458746.322880, 25.9, 21.0, 24.2, 22.1, 23.0
2019-09-19 12:45:06.7, 2458746.322995, 25.9, 21.0, 24.2, 22.1, 23.0
2019-09-19 12:45:16.7, 2458746.323111, 25.9, 21.0, 24.2, 22.1, 23.0
2019-09-19 12:45:26.7, 2458746.323227, 25.9, 21.0, 24.2, 22.1, 23.0
2019-09-19 12:45:36.7, 2458746.323342, 25.9, 21.0, 24.2, 22.1, 23.0
2019-09-19 12:45:46.8, 2458746.323459, 25.9, 21.0, 24.2, 22.1, 23.0
2019-09-19 12:45:56.8, 2458746.323574, 25.9, 21.0, 24.2, 22.1, 23.0
2019-09-19 12:46:06.7, 2458746.323690, 26.0, 21.0, 24.2, 22.1, 23.0
2019-09-19 12:46:16.7, 2458746.323805, 26.0, 21.0, 24.2, 22.1, 23.0
2019-09-19 12:46:26.7, 2458746.323921, 26.0, 21.0, 24.2, 22.1, 23.0
2019-09-19 12:46:36.8, 2458746.324037, 26.0, 21.0, 24.3, 22.1, 23.1
2019-09-19 12:46:46.7, 2458746.324153, 26.0, 21.1, 24.2, 22.1, 23.0
2019-09-19 12:46:56.7, 2458746.324268, 26.0, 21.0, 24.3, 22.1, 23.1
2019-09-19 12:47:06.7, 2458746.324384, 26.0, 21.0, 24.3, 22.1, 23.1
2019-09-19 12:47:16.8, 2458746.324500, 26.0, 21.1, 24.3, 22.1, 23.1
2019-09-19 12:47:26.7, 2458746.324616, 25.9, 21.1, 24.3, 22.1, 23.1
2019-09-19 12:47:36.7, 2458746.324731, 26.0, 21.1, 24.3, 22.1, 23.1
2019-09-19 12:47:46.7, 2458746.324847, 26.0, 21.1, 24.3, 22.2, 23.1
2019-09-19 12:47:56.7, 2458746.324963, 26.0, 21.1, 24.3, 22.2, 23.1
2019-09-19 12:48:06.8, 2458746.325079, 26.0, 21.1, 24.3, 22.2, 23.1
