# LocalTime, JulianDay, AmbientC, PrimaryC, SecondaryC, M3C, BackplateC
2019-09-20 12:22:03.4, 2458747.306984, 22.8, 22.1, 21.3, 20.3, 22.1
2019-09-20 12:22:13.4, 2458747.307100, 22.8, 22.1, 21.3, 20.3, 22.1
2019-09-20 12:22:23.4, 2458747.307215, 22.7, 22.1, 21.3, 20.3, 22.1
2019-09-20 12:22:33.4, 2458747.307331, 22.8, 22.1, 21.3, 20.3, 22.1
2019-09-20 12:22:43.4, 2458747.307447, 22.7, 22.1, 21.3, 20.3, 22.1
2019-09-20 12:22:53.4, 2458747.307563, 22.8, 22.1, 21.3, 20.3, 22.1
2019-09-20 12:23:03.4, 2458747.307679, 22.7, 22.1, 21.3, 20.3, 22.1
2019-09-20 12:23:13.4, 2458747.307794, 22.8, 22.1, 21.3, 20.3, 22.2
2019-09-20 12:23:23.4, 2458747.307910, 22.7, 22.1, 21.3, 20.3, 22.1
2019-09-20 12:23:33.4, 2458747.308026, 22.8, 22.1, 21.3, 20.3, 22.2
2019-09-20 12:23:43.4, 2458747.308141, 22.8, 22.1, 21.3, 20.3, 22.2
2019-09-20 12:23:53.4, 2458747.308257, 22.8, 22.1, 21.3, 20.3, 22.2
2019-09-20 12:24:03.4, 2458747.308373, 22.8, 22.1, 21.3, 20.3, 22.2
2019-09-20 12:24:13.4, 2458747.308489, 22.8, 22.1, 21.3, 20.3, 22.2
2019-09-20 12:24:23.4, 2458747.308604, 22.8, 22.2, 21.3, 20.3, 22.2
2019-09-20 12:24:33.4, 2458747.308720, 22.8, 22.1, 21.3, 20.4, 22.2
2019-09-20 12:24:43.4, 2458747.308836, 22.8, 22.1, 21.3, 20.3, 22.2
2019-09-20 12:24:53.4, 2458747.308952, 22.8, 22.1, 21.3, 20.4, 22.2
2019-09-20 12:25:03.4, 2458747.309067, 22.8, 22.1, 21.4, 20.3, 22.2
2019-09-20 12:25:13.4, 2458747.309183, 22.8, 22.2, 21.4, 20.4, 22.2
2019-09-20 12:25:23.4, 2458747.309299, 22.8, 22.2, 21.4, 20.4, 22.3
2019-09-20 12:25:33.4, 2458747.309415, 22.8, 22.2, 21.3, 20.4, 22.2
2019-09-20 12:25:43.4, 2458747.309531, 22.8, 22.2, 21.4, 20.4, 22.3
2019-09-20 12:25:53.4, 2458747.309646, 22.8, 22.2, 21.4, 20.4, 22.3
2019-09-20 12:26:03.4, 2458747.309762, 22.8, 22.2, 21.4, 20.4, 22.3
2019-09-20 12:26:13.4, 2458747.309877, 22.8, 22.2, 21.4, 20.4, 22.3
2019-09-20 12:26:23.4, 2458747.309993, 22.8, 22.2, 21.4, 20.4, 22.3
2019-09-20 12:26:33.4, 2458747.310109, 22.8, 22.2, 21.4, 20.4, 22.3
2019-09-20 12:26:43.4, 2458747.310225, 22.8, 22.2, 21.4, 20.4, 22.3
2019-09-20 12:26:53.4, 2458747.310340, 22.8, 22.2, 21.4, 20.4, 22.3
2019-09-20 12:27:03.4, 2458747.310456, 22.8, 22.2, 21.4, 20.5, 22.3
2019-09-20 12:27:13.4, 2458747.310572, 22.8, 22.3, 21.4, 20.5, 22.3
2019-09-20 12:27:23.4, 2458747.310688, 22.8, 22.2, 21.4, 20.5, 22.3
2019-09-20 12:27:33.4, 2458747.310803, 22.8, 22.2, 21.4, 20.5, 22.3
2019-09-20 12:27:43.4, 2458747.310919, 22.8, 22.3, 21.4, 20.5, 22.3
2019-09-20 12:27:53.4, 2458747.311035, 22.8, 22.3, 21.5, 20.5, 22.3
2019-09-20 12:28:03.4, 2458747.311151, 22.8, 22.3, 21.4, 20.5, 22.3
2019-09-20 12:28:13.4, 2458747.311266, 22.8, 22.3, 21.5, 20.5, 22.3
2019-09-20 12:28:23.4, 2458747.311382, 22.8, 22.3, 21.5, 20.5, 22.3
2019-09-20 12:28:33.4, 2458747.311498, 22.8, 22.3, 21.5, 20.5, 22.3
2019-09-20 12:28:43.4, 2458747.311614, 22.8, 22.3, 21.5, 20.5, 22.3
2019-09-20 12:28:53.4, 2458747.311729, 22.8, 22.3, 21.5, 20.5, 22.3
2019-09-20 12:29:03.4, 2458747.311846, 22.8, 22.3, 21.5, 20.5, 22.3
2019-09-20 12:29:13.4, 2458747.311961, 22.8, 22.3, 21.5, 20.5, 22.3
2019-09-20 12:29:23.4, 2458747.312077, 22.8, 22.3, 21.5, 20.5, 22.3
2019-09-20 12:29:33.4, 2458747.312192, 22.8, 22.3, 21.5, 20.5, 22.3
2019-09-20 12:29:43.4, 2458747.312308, 22.9, 22.3, 21.5, 20.5, 22.3
2019-09-20 12:29:53.4, 2458747.312424, 22.9, 22.3, 21.5, 20.5, 22.3
2019-09-20 12:30:03.4, 2458747.312539, 22.9, 22.3, 21.5, 20.5, 22.3
2019-09-20 12:30:13.4, 2458747.312655, 22.9, 22.3, 21.5, 20.5, 22.3
2019-09-20 12:30:23.4, 2458747.312771, 22.9, 22.3, 21.5, 20.5, 22.4
2019-09-20 12:30:33.8, 2458747.312891, 22.9, 22.3, 21.5, 20.5, 22.3
2019-09-20 12:30:43.4, 2458747.313003, 22.9, 22.3, 21.5, 20.5, 22.4
2019-09-20 12:30:53.4, 2458747.313118, 22.9, 22.3, 21.5, 20.5, 22.3
2019-09-20 12:31:03.4, 2458747.313234, 22.9, 22.3, 21.5, 20.5, 22.3
2019-09-20 12:31:13.4, 2458747.313350, 22.9, 22.3, 21.5, 20.5, 22.4
2019-09-20 12:31:23.4, 2458747.313466, 23.0, 22.3, 21.5, 20.5, 22.4
2019-09-20 12:31:33.4, 2458747.313581, 22.9, 22.3, 21.5, 20.6, 22.4
2019-09-20 12:31:43.4, 2458747.313697, 23.0, 22.3, 21.5, 20.6, 22.4
2019-09-20 12:31:53.4, 2458747.313813, 23.0, 22.3, 21.5, 20.5, 22.4
2019-09-20 12:32:03.4, 2458747.313929, 23.0, 22.3, 21.5, 20.6, 22.4
2019-09-20 12:32:13.4, 2458747.314044, 23.0, 22.4, 21.5, 20.6, 22.4
2019-09-20 12:32:23.4, 2458747.314160, 23.0, 22.4, 21.5, 20.6, 22.4
2019-09-20 12:32:33.4, 2458747.314276, 23.0, 22.4, 21.5, 20.6, 22.4
2019-09-20 12:32:43.4, 2458747.314392, 23.0, 22.4, 21.5, 20.6, 22.4
2019-09-20 12:32:53.4, 2458747.314507, 23.0, 22.4, 21.6, 20.6, 22.4
2019-09-20 12:33:03.4, 2458747.314623, 23.0, 22.4, 21.6, 20.6, 22.4
2019-09-20 12:33:13.4, 2458747.314739, 23.0, 22.4, 21.6, 20.6, 22.4
2019-09-20 12:33:23.4, 2458747.314855, 23.0, 22.4, 21.6, 20.6, 22.5
2019-09-20 12:33:33.4, 2458747.314970, 23.0, 22.4, 21.6, 20.6, 22.4
2019-09-20 12:33:43.4, 2458747.315086, 23.0, 22.4, 21.6, 20.6, 22.5
2019-09-20 12:33:53.4, 2458747.315202, 23.0, 22.4, 21.6, 20.6, 22.5
2019-09-20 12:34:03.4, 2458747.315317, 23.0, 22.5, 21.6, 20.6, 22.5
2019-09-20 12:34:13.4, 2458747.315433, 23.0, 22.4, 21.6, 20.6, 22.5
2019-09-20 12:34:23.4, 2458747.315549, 23.0, 22.4, 21.6, 20.6, 22.5
2019-09-20 12:34:33.4, 2458747.315665, 23.0, 22.5, 21.6, 20.6, 22.5
2019-09-20 12:34:43.4, 2458747.315780, 23.0, 22.5, 21.6, 20.6, 22.5
2019-09-20 12:34:53.4, 2458747.315897, 23.0, 22.5, 21.6, 20.6, 22.5
2019-09-20 12:35:03.4, 2458747.316012, 23.0, 22.5, 21.6, 20.6, 22.5
2019-09-20 12:35:13.4, 2458747.316128, 23.0, 22.5, 21.6, 20.6, 22.5
2019-09-20 12:35:23.4, 2458747.316243, 23.1, 22.5, 21.6, 20.6, 22.5
2019-09-20 12:35:33.4, 2458747.316359, 23.1, 22.5, 21.6, 20.6, 22.5
2019-09-20 12:35:43.4, 2458747.316475, 23.1, 22.5, 21.6, 20.6, 22.5
2019-09-20 12:35:53.4, 2458747.316591, 23.1, 22.5, 21.6, 20.6, 22.5
2019-09-20 12:36:03.4, 2458747.316706, 23.1, 22.5, 21.6, 20.6, 22.5
2019-09-20 12:36:13.4, 2458747.316822, 23.1, 22.5, 21.6, 20.7, 22.5
2019-09-20 12:36:23.4, 2458747.316938, 23.1, 22.5, 21.7, 20.6, 22.5
2019-09-20 12:36:33.4, 2458747.317054, 23.1, 22.5, 21.7, 20.7, 22.5
2019-09-20 12:36:43.4, 2458747.317169, 23.1, 22.5, 21.7, 20.7, 22.5
2019-09-20 12:36:53.4, 2458747.317285, 23.1, 22.5, 21.7, 20.7, 22.5
2019-09-20 12:37:03.4, 2458747.317401, 23.1, 22.5, 21.7, 20.7, 22.5
2019-09-20 12:37:13.4, 2458747.317517, 23.1, 22.5, 21.7, 20.7, 22.5
2019-09-20 12:37:23.4, 2458747.317632, 23.1, 22.5, 21.7, 20.7, 22.5
2019-09-20 12:37:33.4, 2458747.317749, 23.1, 22.5, 21.7, 20.7, 22.5
2019-09-20 12:37:43.4, 2458747.317864, 23.1, 22.5, 21.7, 20.7, 22.6
2019-09-20 12:37:53.4, 2458747.317980, 23.1, 22.5, 21.7, 20.7, 22.6
2019-09-20 12:38:03.6, 2458747.318097, 23.1, 22.5, 21.7, 20.7, 22.6
2019-09-20 12:38:13.4, 2458747.318211, 23.2, 22.5, 21.7, 20.7, 22.6
2019-09-20 12:38:23.4, 2458747.318327, 23.2, 22.5, 21.7, 20.7, 22.6
2019-09-20 12:38:33.4, 2458747.318443, 23.2, 22.6, 21.7, 20.8, 22.6
2019-09-20 12:38:43.4, 2458747.318558, 23.2, 22.6, 21.7, 20.8, 22.6
2019-09-20 12:38:53.4, 2458747.318674, 23.2, 22.5, 21.7, 20.8, 22.6
2019-09-20 12:39:03.4, 2458747.318790, 23.2, 22.6, 21.8, 20.8, 22.6
2019-09-20 12:39:13.4, 2458747.318906, 23.3, 22.6, 21.8, 20.8, 22.6
2019-09-20 12:39:23.4, 2458747.319021, 23.2, 22.6, 21.8, 20.8, 22.6
2019-09-20 12:39:33.4, 2458747.319137, 23.3, 22.6, 21.7, 20.8, 22.6
2019-09-20 12:39:43.4, 2458747.319253, 23.3, 22.6, 21.8, 20.8, 22.6
2019-09-20 12:39:53.4, 2458747.319369, 23.3, 22.6, 21.8, 20.8, 22.6
2019-09-20 12:40:03.4, 2458747.319484, 23.3, 22.6, 21.8, 20.8, 22.6
2019-09-20 12:40:13.4, 2458747.319601, 23.3, 22.6, 21.8, 20.8, 22.6
2019-09-20 12:40:23.4, 2458747.319716, 23.3, 22.6, 21.8, 20.8, 22.6
2019-09-20 12:40:33.4, 2458747.319832, 23.3, 22.6, 21.8, 20.8, 22.6
2019-09-20 12:40:43.4, 2458747.319948, 23.3, 22.6, 21.8, 20.8, 22.6
2019-09-20 12:40:53.4, 2458747.320063, 23.3, 22.6, 21.8, 20.8, 22.6
2019-09-20 12:41:03.4, 2458747.320179, 23.3, 22.6, 21.8, 20.8, 22.6
2019-09-20 12:41:13.4, 2458747.320295, 23.3, 22.6, 21.8, 20.8, 22.6
2019-09-20 12:41:23.4, 2458747.320411, 23.3, 22.6, 21.8, 20.8, 22.6
2019-09-20 12:41:33.4, 2458747.320526, 23.3, 22.6, 21.8, 20.8, 22.6
2019-09-20 12:41:43.4, 2458747.320642, 23.3, 22.6, 21.8, 20.8, 22.6
2019-09-20 12:41:53.4, 2458747.320758, 23.3, 22.6, 21.8, 20.8, 22.7
2019-09-20 12:42:03.4, 2458747.320873, 23.3, 22.6, 21.8, 20.8, 22.7
2019-09-20 12:42:13.4, 2458747.320989, 23.3, 22.6, 21.8, 20.8, 22.6
2019-09-20 12:42:23.4, 2458747.321105, 23.3, 22.6, 21.8, 20.8, 22.6
2019-09-20 12:42:33.4, 2458747.321221, 23.3, 22.6, 21.8, 20.8, 22.7
2019-09-20 12:42:43.4, 2458747.321336, 23.3, 22.6, 21.8, 20.8, 22.7
2019-09-20 12:42:53.4, 2458747.321452, 23.4, 22.7, 21.8, 20.8, 22.7
2019-09-20 12:43:03.4, 2458747.321568, 23.3, 22.6, 21.9, 20.8, 22.7
2019-09-20 12:43:13.4, 2458747.321683, 23.4, 22.6, 21.9, 20.8, 22.7
2019-09-20 12:43:23.4, 2458747.321800, 23.3, 22.7, 21.9, 20.9, 22.7
2019-09-20 12:43:33.4, 2458747.321915, 23.4, 22.6, 21.9, 20.9, 22.7
2019-09-20 12:43:43.4, 2458747.322031, 23.3, 22.7, 21.9, 20.9, 22.7
2019-09-20 12:43:53.4, 2458747.322146, 23.4, 22.6, 21.9, 20.9, 22.7
2019-09-20 12:44:03.4, 2458747.322262, 23.4, 22.7, 21.9, 20.9, 22.7
2019-09-20 12:44:13.4, 2458747.322378, 23.4, 22.7, 21.9, 20.9, 22.7
2019-09-20 12:44:23.4, 2458747.322494, 23.4, 22.7, 21.9, 20.9, 22.7
2019-09-20 12:44:33.4, 2458747.322609, 23.3, 22.7, 21.9, 20.9, 22.7
2019-09-20 12:44:43.4, 2458747.322725, 23.3, 22.7, 21.9, 20.9, 22.8
2019-09-20 12:44:53.4, 2458747.322841, 23.4, 22.7, 21.9, 20.9, 22.8
2019-09-20 12:45:03.4, 2458747.322957, 23.4, 22.8, 21.9, 20.9, 22.8
2019-09-20 12:45:13.4, 2458747.323072, 23.4, 22.8, 21.9, 21.0, 22.8
2019-09-20 12:45:23.4, 2458747.323188, 23.4, 22.7, 21.9, 20.9, 22.8
2019-09-20 12:45:33.4, 2458747.323304, 23.4, 22.7, 22.0, 20.9, 22.8
2019-09-20 12:45:43.4, 2458747.323420, 23.4, 22.8, 22.0, 21.0, 22.8
2019-09-20 12:45:53.4, 2458747.323535, 23.4, 22.8, 22.0, 21.0, 22.8
2019-09-20 12:46:03.4, 2458747.323651, 23.4, 22.8, 22.0, 21.0, 22.8
2019-09-20 12:46:13.4, 2458747.323767, 23.5, 22.8, 21.9, 21.0, 22.8
2019-09-20 12:46:23.4, 2458747.323882, 23.4, 22.8, 22.0, 21.0, 22.8
2019-09-20 12:46:33.4, 2458747.323998, 23.4, 22.8, 22.0, 21.0, 22.8
2019-09-20 12:46:43.4, 2458747.324114, 23.5, 22.8, 22.0, 21.0, 22.8
2019-09-20 12:46:53.5, 2458747.324231, 23.5, 22.8, 22.0, 21.0, 22.8
2019-09-20 12:47:03.4, 2458747.324345, 23.5, 22.8, 22.0, 21.0, 22.8
2019-09-20 12:47:13.4, 2458747.324461, 23.5, 22.8, 22.0, 21.0, 22.8
2019-09-20 12:47:23.4, 2458747.324577, 23.5, 22.8, 22.0, 21.0, 22.8
2019-09-20 12:47:33.4, 2458747.324693, 23.5, 22.8, 22.0, 21.0, 22.8
2019-09-20 12:47:43.4, 2458747.324809, 23.5, 22.8, 22.0, 21.0, 22.8
2019-09-20 12:47:53.4, 2458747.324924, 23.5, 22.8, 22.0, 21.0, 22.8
2019-09-20 12:48:03.4, 2458747.325040, 23.5, 22.8, 22.0, 21.0, 22.8
2019-09-20 12:48:13.4, 2458747.325156, 23.5, 22.8, 22.0, 21.0, 22.8
2019-09-20 12:48:23.4, 2458747.325271, 23.5, 22.8, 22.0, 21.0, 22.8
2019-09-20 12:48:33.4, 2458747.325387, 23.5, 22.8, 22.0, 21.0, 22.8
2019-09-20 12:48:43.4, 2458747.325503, 23.5, 22.8, 22.0, 21.0, 22.8
2019-09-20 12:48:53.4, 2458747.325619, 23.5, 22.8, 22.0, 21.0, 22.8
2019-09-20 12:49:03.4, 2458747.325734, 23.5, 22.8, 22.0, 21.0, 22.8
2019-09-20 12:49:13.4, 2458747.325850, 23.5, 22.8, 22.0, 21.0, 22.8
2019-09-20 12:49:23.4, 2458747.325966, 23.5, 22.8, 22.0, 21.0, 22.9
2019-09-20 12:49:33.4, 2458747.326082, 23.5, 22.8, 22.0, 21.0, 22.9
2019-09-20 12:49:43.4, 2458747.326197, 23.5, 22.8, 22.1, 21.1, 22.9
2019-09-20 12:49:53.4, 2458747.326313, 23.5, 22.8, 22.1, 21.1, 22.9
2019-09-20 12:50:03.4, 2458747.326429, 23.5, 22.8, 22.1, 21.1, 22.9
2019-09-20 12:50:13.4, 2458747.326544, 23.5, 22.8, 22.1, 21.1, 22.9
2019-09-20 12:50:23.4, 2458747.326660, 23.5, 22.9, 22.1, 21.1, 22.9
2019-09-20 12:50:33.4, 2458747.326776, 23.5, 22.9, 22.1, 21.1, 22.9
2019-09-20 12:50:43.4, 2458747.326892, 23.5, 22.8, 22.1, 21.1, 22.9
2019-09-20 12:50:53.4, 2458747.327008, 23.5, 22.9, 22.1, 21.1, 22.9
2019-09-20 12:51:03.4, 2458747.327123, 23.5, 22.9, 22.1, 21.1, 22.9
2019-09-20 12:51:13.4, 2458747.327239, 23.5, 22.9, 22.1, 21.1, 22.9
2019-09-20 12:51:23.4, 2458747.327355, 23.6, 22.9, 22.1, 21.1, 23.0
2019-09-20 12:51:33.4, 2458747.327471, 23.5, 22.9, 22.1, 21.1, 22.9
2019-09-20 12:51:43.4, 2458747.327586, 23.5, 22.9, 22.1, 21.1, 22.9
2019-09-20 12:51:53.4, 2458747.327702, 23.6, 22.9, 22.1, 21.1, 23.0
2019-09-20 12:52:03.4, 2458747.327818, 23.6, 22.9, 22.1, 21.1, 23.0
2019-09-20 12:52:13.4, 2458747.327933, 23.6, 22.9, 22.1, 21.1, 23.0
2019-09-20 12:52:23.4, 2458747.328049, 23.6, 22.9, 22.1, 21.1, 23.0
2019-09-20 12:52:33.4, 2458747.328165, 23.6, 22.9, 22.1, 21.1, 23.0
2019-09-20 12:52:43.4, 2458747.328281, 23.6, 22.9, 22.1, 21.1, 23.0
2019-09-20 12:52:53.4, 2458747.328396, 23.6, 22.9, 22.1, 21.1, 23.0
2019-09-20 12:53:03.4, 2458747.328512, 23.6, 23.0, 22.1, 21.1, 23.0
2019-09-20 12:53:13.4, 2458747.328628, 23.6, 23.0, 22.1, 21.1, 23.0
2019-09-20 12:53:23.4, 2458747.328744, 23.6, 22.9, 22.1, 21.1, 23.0
2019-09-20 12:53:33.4, 2458747.328859, 23.6, 22.9, 22.1, 21.1, 23.0
2019-09-20 12:53:43.4, 2458747.328975, 23.6, 23.0, 22.1, 21.1, 23.0
2019-09-20 12:53:53.4, 2458747.329091, 23.6, 23.0, 22.1, 21.1, 23.0
2019-09-20 12:54:03.4, 2458747.329207, 23.6, 23.0, 22.1, 21.1, 23.0
2019-09-20 12:54:13.4, 2458747.329322, 23.6, 23.0, 22.1, 21.2, 23.0
2019-09-20 12:54:23.4, 2458747.329438, 23.6, 23.0, 22.2, 21.2, 23.0
2019-09-20 12:54:33.4, 2458747.329554, 23.6, 23.0, 22.1, 21.2, 23.0
2019-09-20 12:54:43.4, 2458747.329670, 23.6, 23.0, 22.2, 21.1, 23.0
2019-09-20 12:54:53.4, 2458747.329785, 23.6, 23.0, 22.2, 21.2, 23.0
2019-09-20 12:55:03.4, 2458747.329901, 23.6, 23.0, 22.2, 21.2, 23.0
2019-09-20 12:55:13.4, 2458747.330017, 23.6, 23.0, 22.2, 21.2, 23.0
2019-09-20 12:55:23.4, 2458747.330133, 23.6, 23.0, 22.2, 21.2, 23.0
2019-09-20 12:55:33.4, 2458747.330248, 23.6, 23.0, 22.2, 21.2, 23.0
2019-09-20 12:55:43.4, 2458747.330364, 23.6, 23.0, 22.2, 21.2, 23.0
2019-09-20 12:55:53.4, 2458747.330480, 23.6, 23.0, 22.2, 21.2, 23.0
2019-09-20 12:56:03.4, 2458747.330596, 23.6, 23.0, 22.2, 21.2, 23.0
2019-09-20 12:56:13.5, 2458747.330712, 23.6, 23.0, 22.2, 21.2, 23.0
2019-09-20 12:56:23.4, 2458747.330827, 23.6, 23.0, 22.2, 21.2, 23.0
2019-09-20 12:56:33.4, 2458747.330943, 23.6, 23.0, 22.2, 21.2, 23.0
2019-09-20 12:56:43.4, 2458747.331059, 23.6, 23.0, 22.2, 21.2, 23.1
2019-09-20 12:56:53.4, 2458747.331174, 23.6, 23.0, 22.2, 21.2, 23.1
2019-09-20 12:57:03.4, 2458747.331290, 23.6, 23.0, 22.2, 21.3, 23.0
2019-09-20 12:57:13.4, 2458747.331406, 23.6, 23.0, 22.2, 21.2, 23.1
2019-09-20 12:57:23.4, 2458747.331522, 23.6, 23.0, 22.3, 21.3, 23.1
2019-09-20 12:57:33.4, 2458747.331637, 23.6, 23.0, 22.3, 21.3, 23.1
2019-09-20 12:57:43.4, 2458747.331753, 23.6, 23.0, 22.3, 21.3, 23.1
2019-09-20 12:57:53.4, 2458747.331869, 23.6, 23.0, 22.3, 21.3, 23.1
2019-09-20 12:58:03.4, 2458747.331985, 23.6, 23.0, 22.3, 21.3, 23.1
2019-09-20 12:58:13.4, 2458747.332100, 23.6, 23.0, 22.3, 21.3, 23.1
2019-09-20 12:58:23.6, 2458747.332218, 23.6, 23.0, 22.3, 21.3, 23.1
2019-09-20 12:58:33.4, 2458747.332332, 23.6, 23.0, 22.3, 21.3, 23.1
2019-09-20 12:58:43.4, 2458747.332448, 23.6, 23.1, 22.3, 21.3, 23.1
2019-09-20 12:58:53.4, 2458747.332563, 23.6, 23.0, 22.3, 21.3, 23.1
2019-09-20 12:59:03.4, 2458747.332679, 23.6, 23.0, 22.3, 21.3, 23.1
2019-09-20 12:59:13.4, 2458747.332795, 23.6, 23.0, 22.3, 21.3, 23.1
2019-09-20 12:59:23.4, 2458747.332910, 23.7, 23.0, 22.3, 21.3, 23.1
2019-09-20 12:59:33.4, 2458747.333026, 23.7, 23.1, 22.3, 21.3, 23.1
2019-09-20 12:59:43.4, 2458747.333142, 23.7, 23.1, 22.3, 21.3, 23.1
2019-09-20 12:59:53.4, 2458747.333258, 23.7, 23.1, 22.3, 21.3, 23.1
2019-09-20 13:00:03.4, 2458747.333373, 23.7, 23.1, 22.3, 21.3, 23.1
2019-09-20 13:00:13.4, 2458747.333489, 23.7, 23.1, 22.3, 21.3, 23.1
2019-09-20 13:00:23.4, 2458747.333605, 23.7, 23.1, 22.3, 21.3, 23.1
2019-09-20 13:00:33.4, 2458747.333721, 23.6, 23.1, 22.3, 21.3, 23.1
2019-09-20 13:00:43.4, 2458747.333836, 23.6, 23.1, 22.3, 21.3, 23.1
2019-09-20 13:00:53.4, 2458747.333952, 23.6, 23.1, 22.3, 21.3, 23.1
2019-09-20 13:01:03.4, 2458747.334068, 23.7, 23.1, 22.3, 21.3, 23.1
2019-09-20 13:01:13.4, 2458747.334184, 23.7, 23.1, 22.3, 21.3, 23.1
2019-09-20 13:01:23.4, 2458747.334300, 23.7, 23.1, 22.3, 21.3, 23.1
2019-09-20 13:01:33.4, 2458747.334415, 23.7, 23.1, 22.3, 21.3, 23.1
2019-09-20 13:01:43.4, 2458747.334531, 23.7, 23.1, 22.3, 21.3, 23.1
2019-09-20 13:01:53.4, 2458747.334647, 23.8, 23.1, 22.3, 21.3, 23.1
2019-09-20 13:02:03.4, 2458747.334762, 23.7, 23.1, 22.3, 21.4, 23.1
2019-09-20 13:02:13.4, 2458747.334878, 23.7, 23.1, 22.3, 21.4, 23.1
2019-09-20 13:02:23.4, 2458747.334994, 23.7, 23.1, 22.3, 21.4, 23.2
2019-09-20 13:02:33.4, 2458747.335110, 23.8, 23.1, 22.3, 21.4, 23.1
2019-09-20 13:02:43.4, 2458747.335225, 23.8, 23.1, 22.3, 21.4, 23.1
2019-09-20 13:02:53.4, 2458747.335341, 23.8, 23.1, 22.3, 21.4, 23.2
2019-09-20 13:03:03.4, 2458747.335457, 23.8, 23.1, 22.4, 21.4, 23.2
2019-09-20 13:03:13.4, 2458747.335573, 23.8, 23.1, 22.3, 21.4, 23.2
2019-09-20 13:03:23.4, 2458747.335688, 23.8, 23.1, 22.4, 21.4, 23.2
2019-09-20 13:03:33.4, 2458747.335804, 23.8, 23.1, 22.4, 21.5, 23.2
2019-09-20 13:03:43.4, 2458747.335920, 23.8, 23.1, 22.4, 21.4, 23.2
2019-09-20 13:03:53.4, 2458747.336036, 23.8, 23.1, 22.4, 21.4, 23.2
2019-09-20 13:04:03.4, 2458747.336151, 23.8, 23.1, 22.4, 21.5, 23.2
2019-09-20 13:04:13.4, 2458747.336267, 23.8, 23.1, 22.4, 21.5, 23.2
2019-09-20 13:04:23.5, 2458747.336384, 23.8, 23.1, 22.4, 21.4, 23.2
